name,artists,daily_rank,country,snapshot_date,is_explicit,duration_ms,danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo,popularity
9:45,"Prabh Singh, Jay Trak, Rooh Sandhu",17,IN,2024-03-07,False,117606,0.796,0.455,-7.763,0.0997,0.637,3.59e-06,0.352,99.958,68
Cheques,Shubh,18,IN,2024-03-07,False,183756,0.742,0.627,-8.939,0.0533,0.262,1.23e-05,0.356,89.998,66
"Janiye (from the Netflix Film ""Chor Nikal Ke Bhaga"")","Vishal Mishra, Rashmeet Kaur",19,IN,2024-03-07,False,223390,0.578,0.444,-11.447,0.0644,0.44,0.0,0.36,76.032,64
Saari Duniya Jalaa Denge,"Jaani, B Praak",20,IN,2024-03-07,False,182348,0.515,0.475,-9.661,0.0351,0.782,0.0,0.674,81.835,62
Mahiye Jinna Sohna,Darshan Raval,21,IN,2024-03-07,False,181250,0.567,0.54,-5.754,0.0406,0.736,3.17e-05,0.331,92.027,60
Arjan Vailly,"Manan Bhardwaj, Bhupinder Babbal",22,IN,2024-03-07,False,182170,0.532,0.825,-3.239,0.0798,0.241,0.0,0.878,75.723,58
Softly,"Karan Aujla, Ikky",23,IN,2024-03-07,False,155161,0.735,0.564,-7.786,0.204,0.191,0.0,0.902,92.986,56
Kinni Kinni,"Diljit Dosanjh, thiarajxtt",24,IN,2024-03-07,False,213344,0.883,0.525,-8.391,0.112,0.517,0.00046,0.608,97.005,54
Aam Jahe Munde,"Parmish Verma, PARDHAAN",25,IN,2024-03-07,False,207838,0.876,0.575,-6.044,0.135,0.308,0.0,0.716,91.989,52
Shree Hanuman Chalisa,Hariharan,26,IN,2024-03-07,False,586075,0.589,0.885,-3.4,0.035,0.545,0.0,0.831,91.01,50
Kesariya,"Pritam, Arijit Singh, Amitabh Bhattacharya",27,IN,2024-03-07,False,268164,0.577,0.574,-6.525,0.0278,0.572,0.0,0.436,94.009,48
Mannat,"Darshan Raval, Prakriti Kakar",28,IN,2024-03-07,False,159600,0.637,0.721,-5.625,0.0465,0.252,0.0,0.308,99.995,46
"Kaise Hua (From ""Kabir Singh"")",Vishal Mishra,29,IN,2024-03-07,False,234722,0.385,0.464,-6.975,0.0404,0.452,0.0,0.15,137.839,44
Malang Sajna,"Sachet Tandon, Parampara Tandon, Kumaar, Sachet-Parampara",30,IN,2024-03-07,False,161041,0.739,0.716,-4.964,0.037,0.232,0.0,0.871,113.943,42
"Tum Kya Mile (From ""Rocky Aur Rani Kii Prem Kahaani"")","Pritam, Arijit Singh, Shreya Ghoshal, Amitabh Bhattacharya",31,IN,2024-03-07,False,277500,0.271,0.726,-6.504,0.0527,0.586,0.0,0.532,87.425,40
"Hua Main (From ""ANIMAL"")","Raghav Chaitanya, Manoj Muntashir, Pritam",32,IN,2024-03-07,False,277021,0.371,0.664,-5.027,0.0318,0.566,2.54e-05,0.672,187.629,38
You and Me,Shubh,33,IN,2024-03-07,False,172066,0.695,0.786,-6.223,0.037,0.109,0.0122,0.408,102.022,36
Tere Pyaar Mein,"Pritam, Arijit Singh, Amitabh Bhattacharya, Nikhita Gandhi",34,IN,2024-03-07,False,266094,0.679,0.748,-5.487,0.054,0.111,0.0,0.406,118.945,34
Manjha,Vishal Mishra,35,IN,2024-03-07,False,191647,0.524,0.515,-7.478,0.0427,0.674,0.0,0.368,169.882,32
Hass Hass,"Diljit Dosanjh, Sia, Greg Kurstin",36,IN,2024-03-07,False,153016,0.726,0.804,-4.775,0.078,0.0348,5.59e-06,0.644,90.983,30
Tum Se Hi,"Pritam, Mohit Chauhan",37,IN,2024-03-07,False,321225,0.609,0.538,-7.842,0.0273,0.328,0.0,0.608,130.015,28
"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")","Sachin-Jigar, Arijit Singh, Amitabha Bhattacharya",38,IN,2024-03-07,False,266075,0.556,0.552,-5.875,0.0373,0.531,0.0,0.531,100.051,26
Drippy,"Sidhu Moose Wala, Mxrci, AR Paisley",39,IN,2024-03-07,True,195200,0.749,0.644,-6.558,0.336,0.0435,0.0,0.446,150.015,24
Maan Meri Jaan,King,40,IN,2024-03-07,False,194653,0.698,0.505,-8.242,0.0356,0.354,0.0,0.396,95.868,22
Chaand Baaliyan,Aditya A,41,IN,2024-03-07,False,103264,0.729,0.396,-8.98,0.0359,0.796,0.0,0.886,97.281,20
Kahani Suno 2.0,Kaifi Khalil,42,IN,2024-03-07,False,173637,0.577,0.379,-13.235,0.0374,0.909,0.000586,0.26,139.585,18
Koi Si,"Afsana Khan, Nirmaan",43,IN,2024-03-07,False,203520,0.717,0.636,-7.585,0.0577,0.813,6.13e-05,0.578,124.836,16
Chor,Justh,44,IN,2024-03-07,False,208250,0.776,0.408,-9.378,0.106,0.701,0.0,0.496,119.888,14
Kurchi Madathapetti,"Thaman S, Sri Krishna, Sahithi Chaganti, Mahesh Babu, Saraswati Putra Ramajogayya Sastry",45,IN,2024-03-07,False,216558,0.748,0.958,-5.737,0.129,0.625,0.248,0.864,165.043,12
Asal Mein,Darshan Raval,46,IN,2024-03-07,False,224240,0.656,0.551,-6.43,0.0299,0.721,1.26e-06,0.329,114.106,10
Still Rollin,Shubh,47,IN,2024-03-07,False,174730,0.881,0.431,-11.093,0.0914,0.182,0.0018,0.246,94.0,8
Saanware,"Akhil Sachdeva, Kartik Dev",48,IN,2024-03-07,False,195681,0.444,0.707,-6.299,0.0405,0.0516,0.000796,0.512,176.166,6
"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon",49,IN,2024-03-07,False,284779,0.427,0.396,-7.556,0.0366,0.736,0.0,0.306,70.368,4
Saajan Ve,Darshan Raval,50,IN,2024-03-07,False,171473,0.712,0.675,-5.44,0.0923,0.121,1.22e-05,0.545,95.0,2
Pehle Bhi Main,"Vishal Mishra, Raj Shekhar",1,IN,2024-03-06,False,250158,0.413,0.406,-10.23,0.0353,0.768,2.22e-06,0.281,76.944,100
Husn,Anuv Jain,2,IN,2024-03-06,False,217894,0.527,0.376,-9.974,0.0298,0.682,0.0,0.24,151.928,98
"Satranga (From ""ANIMAL"")","Arijit Singh, Shreyas Puranik, Siddharth - Garima",3,IN,2024-03-06,False,271169,0.273,0.405,-5.81,0.0298,0.735,0.0,0.534,89.48,96
"Akhiyaan Gulaab (From ""Teri Baaton Mein Aisa Uljha Jiya"")",Mitraz,4,IN,2024-03-06,False,171147,0.763,0.587,-8.299,0.0381,0.358,6.03e-06,0.794,106.977,94
O Maahi,"Pritam, Arijit Singh, Irshad Kamil",5,IN,2024-03-06,False,233453,0.616,0.669,-6.836,0.0349,0.562,0.0,0.475,116.973,92
Tu hai kahan,AUR,6,IN,2024-03-06,False,263184,0.708,0.356,-9.738,0.075,0.437,6.54e-05,0.569,83.679,90
Chaleya,"Anirudh Ravichander, Arijit Singh, Shilpa Rao, Kumaar",7,IN,2024-03-06,False,200373,0.575,0.845,-5.28,0.0852,0.393,0.0107,0.439,95.047,88
"Katchi Sera - From ""Think Indie""",Sai Abhyankkar,8,IN,2024-03-06,False,181818,0.765,0.642,-8.48,0.115,0.243,0.00104,0.822,148.465,86
Ve Haaniyaan,"Danny, Avvy Sra, Sagar",9,IN,2024-03-06,False,240000,0.786,0.54,-5.622,0.0264,0.824,4.31e-05,0.82,108.032,84
"Teri Baaton Mein Aisa Uljha Jiya Title Song (From ""Teri Baaton Mein Aisa Uljha Jiya"")","Raghav, Tanishk Bagchi, Asees Kaur",10,IN,2024-03-06,False,153083,0.814,0.819,-3.585,0.0454,0.124,0.000245,0.661,96.979,82
King Shit,Shubh,11,IN,2024-03-06,False,226933,0.794,0.566,-8.35,0.0602,0.301,0.000168,0.68,85.953,80
One Love,Shubh,12,IN,2024-03-06,False,159222,0.848,0.512,-7.757,0.118,0.284,0.00645,0.881,144.926,78
Apna Bana Le,"Sachin-Jigar, Arijit Singh, Amitabh Bhattacharya",13,IN,2024-03-06,False,261702,0.586,0.562,-7.399,0.0267,0.803,5.52e-06,0.436,93.982,76
Heeriye (feat. Arijit Singh),"Jasleen Royal, Arijit Singh, Harrykahanhai",14,IN,2024-03-06,False,194857,0.728,0.494,-9.628,0.0256,0.516,0.00384,0.558,105.007,74
Sadqay,"Aashir Wajahat, NAYEL, Nehaal Naseem",15,IN,2024-03-06,False,154455,0.747,0.535,-8.151,0.0454,0.119,0.611,0.479,101.055,72
9:45,"Prabh Singh, Jay Trak, Rooh Sandhu",16,IN,2024-03-06,False,117606,0.796,0.455,-7.763,0.0997,0.637,3.59e-06,0.352,99.958,70
Cheques,Shubh,17,IN,2024-03-06,False,183756,0.742,0.627,-8.939,0.0533,0.262,1.23e-05,0.356,89.998,68
"Marham (Pehle Bhi Main) [From ""ANIMAL""]","Vishal Mishra, Raj Shekhar",18,IN,2024-03-06,False,113264,0.407,0.186,-9.031,0.0371,0.93,0.0,0.511,99.772,66
Arjan Vailly,"Manan Bhardwaj, Bhupinder Babbal",19,IN,2024-03-06,False,182170,0.532,0.825,-3.239,0.0798,0.241,0.0,0.878,75.723,64
Saari Duniya Jalaa Denge,"Jaani, B Praak",20,IN,2024-03-06,False,182348,0.515,0.475,-9.661,0.0351,0.782,0.0,0.674,81.835,62
"Janiye (from the Netflix Film ""Chor Nikal Ke Bhaga"")","Vishal Mishra, Rashmeet Kaur",21,IN,2024-03-06,False,223390,0.578,0.444,-11.447,0.0644,0.44,0.0,0.36,76.032,60
Softly,"Karan Aujla, Ikky",22,IN,2024-03-06,False,155161,0.735,0.564,-7.786,0.204,0.191,0.0,0.902,92.986,58
Malang Sajna,"Sachet Tandon, Parampara Tandon, Kumaar, Sachet-Parampara",23,IN,2024-03-06,False,161041,0.739,0.716,-4.964,0.037,0.232,0.0,0.871,113.943,56
Kesariya,"Pritam, Arijit Singh, Amitabh Bhattacharya",24,IN,2024-03-06,False,268164,0.577,0.574,-6.525,0.0278,0.572,0.0,0.436,94.009,54
Aam Jahe Munde,"Parmish Verma, PARDHAAN",25,IN,2024-03-06,False,207838,0.876,0.575,-6.044,0.135,0.308,0.0,0.716,91.989,52
Mahiye Jinna Sohna,Darshan Raval,26,IN,2024-03-06,False,181250,0.567,0.54,-5.754,0.0406,0.736,3.17e-05,0.331,92.027,50
"Hua Main (From ""ANIMAL"")","Raghav Chaitanya, Manoj Muntashir, Pritam",27,IN,2024-03-06,False,277021,0.371,0.664,-5.027,0.0318,0.566,2.54e-05,0.672,187.629,48
"Tum Kya Mile (From ""Rocky Aur Rani Kii Prem Kahaani"")","Pritam, Arijit Singh, Shreya Ghoshal, Amitabh Bhattacharya",28,IN,2024-03-06,False,277500,0.271,0.726,-6.504,0.0527,0.586,0.0,0.532,87.425,46
"Kaise Hua (From ""Kabir Singh"")",Vishal Mishra,29,IN,2024-03-06,False,234722,0.385,0.464,-6.975,0.0404,0.452,0.0,0.15,137.839,44
You and Me,Shubh,30,IN,2024-03-06,False,172066,0.695,0.786,-6.223,0.037,0.109,0.0122,0.408,102.022,42
Mannat,"Darshan Raval, Prakriti Kakar",31,IN,2024-03-06,False,159600,0.637,0.721,-5.625,0.0465,0.252,0.0,0.308,99.995,40
Kinni Kinni,"Diljit Dosanjh, thiarajxtt",32,IN,2024-03-06,False,213344,0.883,0.525,-8.391,0.112,0.517,0.00046,0.608,97.005,38
Drippy,"Sidhu Moose Wala, Mxrci, AR Paisley",33,IN,2024-03-06,True,195200,0.749,0.644,-6.558,0.336,0.0435,0.0,0.446,150.015,36
Koi Si,"Afsana Khan, Nirmaan",34,IN,2024-03-06,False,203520,0.717,0.636,-7.585,0.0577,0.813,6.13e-05,0.578,124.836,34
Hass Hass,"Diljit Dosanjh, Sia, Greg Kurstin",35,IN,2024-03-06,False,153016,0.726,0.804,-4.775,0.078,0.0348,5.59e-06,0.644,90.983,32
"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon",36,IN,2024-03-06,False,284779,0.427,0.396,-7.556,0.0366,0.736,0.0,0.306,70.368,30
Kahani Suno 2.0,Kaifi Khalil,37,IN,2024-03-06,False,173637,0.577,0.379,-13.235,0.0374,0.909,0.000586,0.26,139.585,28
Manjha,Vishal Mishra,38,IN,2024-03-06,False,191647,0.524,0.515,-7.478,0.0427,0.674,0.0,0.368,169.882,26
Still Rollin,Shubh,39,IN,2024-03-06,False,174730,0.881,0.431,-11.093,0.0914,0.182,0.0018,0.246,94.0,24
"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")","Sachin-Jigar, Arijit Singh, Amitabha Bhattacharya",40,IN,2024-03-06,False,266075,0.556,0.552,-5.875,0.0373,0.531,0.0,0.531,100.051,22
Tere Pyaar Mein,"Pritam, Arijit Singh, Amitabh Bhattacharya, Nikhita Gandhi",41,IN,2024-03-06,False,266094,0.679,0.748,-5.487,0.054,0.111,0.0,0.406,118.945,20
Maan Meri Jaan,King,42,IN,2024-03-06,False,194653,0.698,0.505,-8.242,0.0356,0.354,0.0,0.396,95.868,18
Mann Mera,Gajendra Verma,43,IN,2024-03-06,False,200120,0.535,0.765,-7.862,0.0444,0.054,0.0,0.373,191.827,16
Tum Se Hi,"Pritam, Mohit Chauhan",44,IN,2024-03-06,False,321225,0.609,0.538,-7.842,0.0273,0.328,0.0,0.608,130.015,14
"Dil Se Dil Tak (From ""Bawaal"")","Akashdeep Sengupta, Laqshay Kapoor, Kausar Munir, Suvarna Tiwari",45,IN,2024-03-06,False,301035,0.382,0.5,-6.154,0.037,0.854,0.0,0.232,111.927,12
Chor,Justh,46,IN,2024-03-06,False,208250,0.776,0.408,-9.378,0.106,0.701,0.0,0.496,119.888,10
Kurchi Madathapetti,"Thaman S, Sri Krishna, Sahithi Chaganti, Mahesh Babu, Saraswati Putra Ramajogayya Sastry",47,IN,2024-03-06,False,216558,0.748,0.958,-5.737,0.129,0.625,0.248,0.864,165.043,8
Love Ya,Diljit Dosanjh,48,IN,2024-03-06,False,161880,0.715,0.505,-8.341,0.0564,0.619,0.0,0.547,133.861,6
White Brown Black,"Avvy Sra, Karan Aujla, Jaani",49,IN,2024-03-06,False,175999,0.868,0.748,-3.492,0.0951,0.29,3.93e-06,0.829,119.965,4
"What Jhumka ? (From ""Rocky Aur Rani Kii Prem Kahaani"")","Pritam, Arijit Singh, Jonita Gandhi, Ranveer Singh, Madan Mohan, Amitabh Bhattacharya",50,IN,2024-03-06,False,213611,0.821,0.823,-5.455,0.1,0.235,0.0,0.479,107.953,2
Pehle Bhi Main,"Vishal Mishra, Raj Shekhar",1,IN,2024-03-05,False,250158,0.413,0.406,-10.23,0.0353,0.768,2.22e-06,0.281,76.944,100
Husn,Anuv Jain,2,IN,2024-03-05,False,217894,0.527,0.376,-9.974,0.0298,0.682,0.0,0.24,151.928,98
"Satranga (From ""ANIMAL"")","Arijit Singh, Shreyas Puranik, Siddharth - Garima",3,IN,2024-03-05,False,271169,0.273,0.405,-5.81,0.0298,0.735,0.0,0.534,89.48,96
"Akhiyaan Gulaab (From ""Teri Baaton Mein Aisa Uljha Jiya"")",Mitraz,4,IN,2024-03-05,False,171147,0.763,0.587,-8.299,0.0381,0.358,6.03e-06,0.794,106.977,94
O Maahi,"Pritam, Arijit Singh, Irshad Kamil",5,IN,2024-03-05,False,233453,0.616,0.669,-6.836,0.0349,0.562,0.0,0.475,116.973,92
Tu hai kahan,AUR,6,IN,2024-03-05,False,263184,0.708,0.356,-9.738,0.075,0.437,6.54e-05,0.569,83.679,90
"Katchi Sera - From ""Think Indie""",Sai Abhyankkar,7,IN,2024-03-05,False,181818,0.765,0.642,-8.48,0.115,0.243,0.00104,0.822,148.465,88
Chaleya,"Anirudh Ravichander, Arijit Singh, Shilpa Rao, Kumaar",8,IN,2024-03-05,False,200373,0.575,0.845,-5.28,0.0852,0.393,0.0107,0.439,95.047,86
"Teri Baaton Mein Aisa Uljha Jiya Title Song (From ""Teri Baaton Mein Aisa Uljha Jiya"")","Raghav, Tanishk Bagchi, Asees Kaur",9,IN,2024-03-05,False,153083,0.814,0.819,-3.585,0.0454,0.124,0.000245,0.661,96.979,84
Ve Haaniyaan,"Danny, Avvy Sra, Sagar",10,IN,2024-03-05,False,240000,0.786,0.54,-5.622,0.0264,0.824,4.31e-05,0.82,108.032,82
Heeriye (feat. Arijit Singh),"Jasleen Royal, Arijit Singh, Harrykahanhai",11,IN,2024-03-05,False,194857,0.728,0.494,-9.628,0.0256,0.516,0.00384,0.558,105.007,80
One Love,Shubh,12,IN,2024-03-05,False,159222,0.848,0.512,-7.757,0.118,0.284,0.00645,0.881,144.926,78
King Shit,Shubh,13,IN,2024-03-05,False,226933,0.794,0.566,-8.35,0.0602,0.301,0.000168,0.68,85.953,76
Apna Bana Le,"Sachin-Jigar, Arijit Singh, Amitabh Bhattacharya",14,IN,2024-03-05,False,261702,0.586,0.562,-7.399,0.0267,0.803,5.52e-06,0.436,93.982,74
Sadqay,"Aashir Wajahat, NAYEL, Nehaal Naseem",15,IN,2024-03-05,False,154455,0.747,0.535,-8.151,0.0454,0.119,0.611,0.479,101.055,72
"Marham (Pehle Bhi Main) [From ""ANIMAL""]","Vishal Mishra, Raj Shekhar",16,IN,2024-03-05,False,113264,0.407,0.186,-9.031,0.0371,0.93,0.0,0.511,99.772,70
Cheques,Shubh,17,IN,2024-03-05,False,183756,0.742,0.627,-8.939,0.0533,0.262,1.23e-05,0.356,89.998,68
9:45,"Prabh Singh, Jay Trak, Rooh Sandhu",18,IN,2024-03-05,False,117606,0.796,0.455,-7.763,0.0997,0.637,3.59e-06,0.352,99.958,66
Arjan Vailly,"Manan Bhardwaj, Bhupinder Babbal",19,IN,2024-03-05,False,182170,0.532,0.825,-3.239,0.0798,0.241,0.0,0.878,75.723,64
Mahiye Jinna Sohna,Darshan Raval,20,IN,2024-03-05,False,181250,0.567,0.54,-5.754,0.0406,0.736,3.17e-05,0.331,92.027,62
Saari Duniya Jalaa Denge,"Jaani, B Praak",21,IN,2024-03-05,False,182348,0.515,0.475,-9.661,0.0351,0.782,0.0,0.674,81.835,60
"Janiye (from the Netflix Film ""Chor Nikal Ke Bhaga"")","Vishal Mishra, Rashmeet Kaur",22,IN,2024-03-05,False,223390,0.578,0.444,-11.447,0.0644,0.44,0.0,0.36,76.032,58
Kesariya,"Pritam, Arijit Singh, Amitabh Bhattacharya",23,IN,2024-03-05,False,268164,0.577,0.574,-6.525,0.0278,0.572,0.0,0.436,94.009,56
Softly,"Karan Aujla, Ikky",24,IN,2024-03-05,False,155161,0.735,0.564,-7.786,0.204,0.191,0.0,0.902,92.986,54
Mannat,"Darshan Raval, Prakriti Kakar",25,IN,2024-03-05,False,159600,0.637,0.721,-5.625,0.0465,0.252,0.0,0.308,99.995,52
"Hua Main (From ""ANIMAL"")","Raghav Chaitanya, Manoj Muntashir, Pritam",26,IN,2024-03-05,False,277021,0.371,0.664,-5.027,0.0318,0.566,2.54e-05,0.672,187.629,50
Malang Sajna,"Sachet Tandon, Parampara Tandon, Kumaar, Sachet-Parampara",27,IN,2024-03-05,False,161041,0.739,0.716,-4.964,0.037,0.232,0.0,0.871,113.943,48
"Kaise Hua (From ""Kabir Singh"")",Vishal Mishra,28,IN,2024-03-05,False,234722,0.385,0.464,-6.975,0.0404,0.452,0.0,0.15,137.839,46
"Tum Kya Mile (From ""Rocky Aur Rani Kii Prem Kahaani"")","Pritam, Arijit Singh, Shreya Ghoshal, Amitabh Bhattacharya",29,IN,2024-03-05,False,277500,0.271,0.726,-6.504,0.0527,0.586,0.0,0.532,87.425,44
You and Me,Shubh,30,IN,2024-03-05,False,172066,0.695,0.786,-6.223,0.037,0.109,0.0122,0.408,102.022,42
Kurchi Madathapetti,"Thaman S, Sri Krishna, Sahithi Chaganti, Mahesh Babu, Saraswati Putra Ramajogayya Sastry",31,IN,2024-03-05,False,216558,0.748,0.958,-5.737,0.129,0.625,0.248,0.864,165.043,40
Koi Si,"Afsana Khan, Nirmaan",32,IN,2024-03-05,False,203520,0.717,0.636,-7.585,0.0577,0.813,6.13e-05,0.578,124.836,38
Drippy,"Sidhu Moose Wala, Mxrci, AR Paisley",33,IN,2024-03-05,True,195200,0.749,0.644,-6.558,0.336,0.0435,0.0,0.446,150.015,36
Kahani Suno 2.0,Kaifi Khalil,34,IN,2024-03-05,False,173637,0.577,0.379,-13.235,0.0374,0.909,0.000586,0.26,139.585,34
Chor,Justh,35,IN,2024-03-05,False,208250,0.776,0.408,-9.378,0.106,0.701,0.0,0.496,119.888,32
"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")","Sachin-Jigar, Arijit Singh, Amitabha Bhattacharya",36,IN,2024-03-05,False,266075,0.556,0.552,-5.875,0.0373,0.531,0.0,0.531,100.051,30
Manjha,Vishal Mishra,37,IN,2024-03-05,False,191647,0.524,0.515,-7.478,0.0427,0.674,0.0,0.368,169.882,28
Maan Meri Jaan,King,38,IN,2024-03-05,False,194653,0.698,0.505,-8.242,0.0356,0.354,0.0,0.396,95.868,26
Tum Se Hi,"Pritam, Mohit Chauhan",39,IN,2024-03-05,False,321225,0.609,0.538,-7.842,0.0273,0.328,0.0,0.608,130.015,24
Tere Pyaar Mein,"Pritam, Arijit Singh, Amitabh Bhattacharya, Nikhita Gandhi",40,IN,2024-03-05,False,266094,0.679,0.748,-5.487,0.054,0.111,0.0,0.406,118.945,22
"Dil Se Dil Tak (From ""Bawaal"")","Akashdeep Sengupta, Laqshay Kapoor, Kausar Munir, Suvarna Tiwari",41,IN,2024-03-05,False,301035,0.382,0.5,-6.154,0.037,0.854,0.0,0.232,111.927,20
Asal Mein,Darshan Raval,42,IN,2024-03-05,False,224240,0.656,0.551,-6.43,0.0299,0.721,1.26e-06,0.329,114.106,18
Aam Jahe Munde,"Parmish Verma, PARDHAAN",43,IN,2024-03-05,False,207838,0.876,0.575,-6.044,0.135,0.308,0.0,0.716,91.989,16
Chaand Baaliyan,Aditya A,44,IN,2024-03-05,False,103264,0.729,0.396,-8.98,0.0359,0.796,0.0,0.886,97.281,14
"What Jhumka ? (From ""Rocky Aur Rani Kii Prem Kahaani"")","Pritam, Arijit Singh, Jonita Gandhi, Ranveer Singh, Madan Mohan, Amitabh Bhattacharya",45,IN,2024-03-05,False,213611,0.821,0.823,-5.455,0.1,0.235,0.0,0.479,107.953,12
Lutt Putt Gaya,"Pritam, Arijit Singh, Swanand Kirkire, IP Singh",46,IN,2024-03-05,False,222997,0.655,0.803,-7.472,0.179,0.465,4.29e-05,0.651,90.973,10
Still Rollin,Shubh,47,IN,2024-03-05,False,174730,0.881,0.431,-11.093,0.0914,0.182,0.0018,0.246,94.0,8
Mann Mera,Gajendra Verma,48,IN,2024-03-05,False,200120,0.535,0.765,-7.862,0.0444,0.054,0.0,0.373,191.827,6
"Agar Tum Saath Ho (From ""Tamasha"")","Alka Yagnik, Arijit Singh",49,IN,2024-03-05,False,341054,0.562,0.519,-8.744,0.0326,0.557,0.000268,0.415,122.925,4
"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon",50,IN,2024-03-05,False,284779,0.427,0.396,-7.556,0.0366,0.736,0.0,0.306,70.368,2
Pehle Bhi Main,"Vishal Mishra, Raj Shekhar",1,IN,2024-03-04,False,250158,0.413,0.406,-10.23,0.0353,0.768,2.22e-06,0.281,76.944,100
Husn,Anuv Jain,2,IN,2024-03-04,False,217894,0.527,0.376,-9.974,0.0298,0.682,0.0,0.24,151.928,98
"Satranga (From ""ANIMAL"")","Arijit Singh, Shreyas Puranik, Siddharth - Garima",3,IN,2024-03-04,False,271169,0.273,0.405,-5.81,0.0298,0.735,0.0,0.534,89.48,96
"Akhiyaan Gulaab (From ""Teri Baaton Mein Aisa Uljha Jiya"")",Mitraz,4,IN,2024-03-04,False,171147,0.763,0.587,-8.299,0.0381,0.358,6.03e-06,0.794,106.977,94
O Maahi,"Pritam, Arijit Singh, Irshad Kamil",5,IN,2024-03-04,False,233453,0.616,0.669,-6.836,0.0349,0.562,0.0,0.475,116.973,92
Tu hai kahan,AUR,6,IN,2024-03-04,False,263184,0.708,0.356,-9.738,0.075,0.437,6.54e-05,0.569,83.679,90
"Katchi Sera - From ""Think Indie""",Sai Abhyankkar,7,IN,2024-03-04,False,181818,0.765,0.642,-8.48,0.115,0.243,0.00104,0.822,148.465,88
Chaleya,"Anirudh Ravichander, Arijit Singh, Shilpa Rao, Kumaar",8,IN,2024-03-04,False,200373,0.575,0.845,-5.28,0.0852,0.393,0.0107,0.439,95.047,86
"Teri Baaton Mein Aisa Uljha Jiya Title Song (From ""Teri Baaton Mein Aisa Uljha Jiya"")","Raghav, Tanishk Bagchi, Asees Kaur",9,IN,2024-03-04,False,153083,0.814,0.819,-3.585,0.0454,0.124,0.000245,0.661,96.979,84
Ve Haaniyaan,"Danny, Avvy Sra, Sagar",10,IN,2024-03-04,False,240000,0.786,0.54,-5.622,0.0264,0.824,4.31e-05,0.82,108.032,82
Heeriye (feat. Arijit Singh),"Jasleen Royal, Arijit Singh, Harrykahanhai",11,IN,2024-03-04,False,194857,0.728,0.494,-9.628,0.0256,0.516,0.00384,0.558,105.007,80
One Love,Shubh,12,IN,2024-03-04,False,159222,0.848,0.512,-7.757,0.118,0.284,0.00645,0.881,144.926,78
King Shit,Shubh,13,IN,2024-03-04,False,226933,0.794,0.566,-8.35,0.0602,0.301,0.000168,0.68,85.953,76
Apna Bana Le,"Sachin-Jigar, Arijit Singh, Amitabh Bhattacharya",14,IN,2024-03-04,False,261702,0.586,0.562,-7.399,0.0267,0.803,5.52e-06,0.436,93.982,74
Sadqay,"Aashir Wajahat, NAYEL, Nehaal Naseem",15,IN,2024-03-04,False,154455,0.747,0.535,-8.151,0.0454,0.119,0.611,0.479,101.055,72
9:45,"Prabh Singh, Jay Trak, Rooh Sandhu",16,IN,2024-03-04,False,117606,0.796,0.455,-7.763,0.0997,0.637,3.59e-06,0.352,99.958,70
Cheques,Shubh,17,IN,2024-03-04,False,183756,0.742,0.627,-8.939,0.0533,0.262,1.23e-05,0.356,89.998,68
Mannat,"Darshan Raval, Prakriti Kakar",18,IN,2024-03-04,False,159600,0.637,0.721,-5.625,0.0465,0.252,0.0,0.308,99.995,66
"Marham (Pehle Bhi Main) [From ""ANIMAL""]","Vishal Mishra, Raj Shekhar",19,IN,2024-03-04,False,113264,0.407,0.186,-9.031,0.0371,0.93,0.0,0.511,99.772,64
Saari Duniya Jalaa Denge,"Jaani, B Praak",20,IN,2024-03-04,False,182348,0.515,0.475,-9.661,0.0351,0.782,0.0,0.674,81.835,62
Arjan Vailly,"Manan Bhardwaj, Bhupinder Babbal",21,IN,2024-03-04,False,182170,0.532,0.825,-3.239,0.0798,0.241,0.0,0.878,75.723,60
Mahiye Jinna Sohna,Darshan Raval,22,IN,2024-03-04,False,181250,0.567,0.54,-5.754,0.0406,0.736,3.17e-05,0.331,92.027,58
"Janiye (from the Netflix Film ""Chor Nikal Ke Bhaga"")","Vishal Mishra, Rashmeet Kaur",23,IN,2024-03-04,False,223390,0.578,0.444,-11.447,0.0644,0.44,0.0,0.36,76.032,56
Kesariya,"Pritam, Arijit Singh, Amitabh Bhattacharya",24,IN,2024-03-04,False,268164,0.577,0.574,-6.525,0.0278,0.572,0.0,0.436,94.009,54
"Hua Main (From ""ANIMAL"")","Raghav Chaitanya, Manoj Muntashir, Pritam",25,IN,2024-03-04,False,277021,0.371,0.664,-5.027,0.0318,0.566,2.54e-05,0.672,187.629,52
Manjha,Vishal Mishra,26,IN,2024-03-04,False,191647,0.524,0.515,-7.478,0.0427,0.674,0.0,0.368,169.882,50
Softly,"Karan Aujla, Ikky",27,IN,2024-03-04,False,155161,0.735,0.564,-7.786,0.204,0.191,0.0,0.902,92.986,48
