name,artists,daily_rank,country,snapshot_date,is_explicit,duration_ms,danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo,popularity
Viva La Vida,Coldplay,42,IE,2023-11-09,False,242373,0.486,0.617,-7.115,0.0287,0.0954,3.23e-06,0.417,138.015,18
Take Me to Church,Hozier,43,IE,2023-11-09,False,241693,0.566,0.664,-5.303,0.0464,0.634,0.0,0.437,128.945,16
get him back!,Olivia Rodrigo,44,IE,2023-11-09,True,211141,0.546,0.846,-5.719,0.181,0.0135,0.0,0.74,162.043,14
As It Was,Harry Styles,45,IE,2023-11-09,False,167303,0.52,0.731,-5.338,0.0557,0.342,0.00101,0.662,173.93,12
Style (Taylor's Version),Taylor Swift,46,IE,2023-11-09,False,231000,0.575,0.824,-4.823,0.038,0.000418,0.0214,0.292,94.971,10
Candy,Paolo Nutini,47,IE,2023-11-09,False,298693,0.612,0.601,-7.809,0.0421,0.373,0.0,0.368,125.164,8
Dreams - 2004 Remaster,Fleetwood Mac,48,IE,2023-11-09,False,257800,0.828,0.492,-9.744,0.0276,0.0644,0.00428,0.789,120.151,6
Suburban Legends (Taylor's Version) (From The Vault),Taylor Swift,49,IE,2023-11-09,False,171818,0.699,0.621,-8.739,0.0369,0.198,0.0,0.344,118.048,4
Riptide,Vance Joy,50,IE,2023-11-09,False,204280,0.484,0.731,-6.694,0.0379,0.431,0.0,0.51,101.654,2
Stick Season,Noah Kahan,1,IE,2023-11-08,False,182346,0.662,0.488,-6.894,0.0682,0.782,0.0,0.817,117.913,100
Prada,"cassö, RAYE, D-Block Europe",2,IE,2023-11-08,True,132359,0.638,0.717,-5.804,0.0375,0.001,1.79e-06,0.422,141.904,98
Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift,3,IE,2023-11-08,False,229477,0.596,0.658,-7.346,0.036,0.0504,0.0,0.176,100.012,96
greedy,Tate McRae,4,IE,2023-11-08,True,131872,0.75,0.733,-3.18,0.0319,0.256,0.0,0.844,111.018,94
Strangers,Kenya Grace,5,IE,2023-11-08,False,172964,0.628,0.523,-8.307,0.0946,0.701,0.00274,0.416,169.982,92
Now That We Don't Talk (Taylor's Version) (From The Vault),Taylor Swift,6,IE,2023-11-08,False,146436,0.793,0.512,-9.319,0.0338,0.186,3.81e-05,0.0662,109.994,90
I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves",7,IE,2023-11-08,False,227195,0.429,0.453,-7.746,0.0459,0.554,2e-06,0.155,77.639,88
Cruel Summer,Taylor Swift,8,IE,2023-11-08,False,178426,0.552,0.702,-5.707,0.157,0.117,2.06e-05,0.564,169.994,86
Paint The Town Red,Doja Cat,9,IE,2023-11-08,True,230480,0.864,0.556,-7.683,0.194,0.255,3.85e-06,0.726,99.974,84
Water,Tyla,10,IE,2023-11-08,False,200255,0.673,0.722,-3.495,0.0755,0.0856,0.0,0.519,117.187,82
DNA (Loving You) [feat. Hannah Boleyn],"Billy Gillies, Hannah Boleyn",11,IE,2023-11-08,False,164919,0.731,0.867,-6.169,0.0576,0.0112,0.0291,0.23,142.048,80
Something in the Orange,Zach Bryan,12,IE,2023-11-08,False,228013,0.369,0.192,-12.151,0.04,0.555,8.35e-06,0.148,175.212,78
vampire,Olivia Rodrigo,13,IE,2023-11-08,True,219724,0.511,0.532,-5.745,0.0578,0.177,0.0,0.35,138.005,76
adore u,"Fred again.., Obongjayar",14,IE,2023-11-08,False,220653,0.747,0.867,-7.311,0.088,0.582,0.00413,0.684,124.015,74
My Love Mine All Mine,Mitski,15,IE,2023-11-08,False,137773,0.504,0.308,-14.958,0.0321,0.868,0.135,0.121,113.95,72
Dance The Night - From Barbie The Album,Dua Lipa,16,IE,2023-11-08,False,176579,0.671,0.845,-4.93,0.048,0.0207,0.0,0.775,110.056,70
Asking,"Sonny Fodera, MK, Clementine Douglas",17,IE,2023-11-08,False,191590,0.477,0.854,-5.274,0.0896,0.0213,1.67e-05,0.395,126.965,68
"""Slut!"" (Taylor's Version) (From The Vault)",Taylor Swift,18,IE,2023-11-08,False,180381,0.629,0.413,-13.178,0.055,0.345,7.62e-05,0.306,77.983,66
Now And Then,The Beatles,19,IE,2023-11-08,False,248333,0.442,0.605,-4.639,0.0284,0.238,6.44e-05,0.358,87.194,64
Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,Olivia Rodrigo,20,IE,2023-11-08,False,205483,0.521,0.366,-7.698,0.034,0.838,4.11e-06,0.225,141.965,62
Sprinter,"Dave, Central Cee",21,IE,2023-11-08,True,229133,0.916,0.583,-8.067,0.241,0.186,0.0,0.661,141.095,60
Giving Me,Jazzy,22,IE,2023-11-08,False,169000,0.735,0.651,-9.25,0.112,0.329,0.000205,0.476,127.07,58
The Night We Met,Lord Huron,23,IE,2023-11-08,False,208211,0.545,0.366,-9.51,0.0378,0.969,0.267,0.1,86.997,56
"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,24,IE,2023-11-08,False,222369,0.444,0.0911,-17.665,0.0307,0.959,1.05e-06,0.142,78.403,54
Say Don't Go (Taylor's Version) (From The Vault),Taylor Swift,25,IE,2023-11-08,False,279833,0.626,0.547,-8.285,0.0342,0.0656,1.67e-05,0.192,109.946,52
One Of Your Girls,Troye Sivan,26,IE,2023-11-08,False,181481,0.629,0.654,-7.852,0.0584,0.0878,0.00655,0.799,93.034,50
Another Love,Tom Odell,27,IE,2023-11-08,True,244360,0.445,0.537,-8.532,0.04,0.695,1.65e-05,0.131,122.769,48
All I Want for Christmas Is You,Mariah Carey,28,IE,2023-11-08,False,241106,0.336,0.627,-7.463,0.0384,0.164,0.0,0.35,150.273,46
Last Christmas - Single Version,Wham!,29,IE,2023-11-08,False,265960,0.733,0.598,-8.228,0.0278,0.212,3.71e-06,0.935,107.732,44
(It Goes Like) Nanana - Edit,Peggy Gou,30,IE,2023-11-08,False,231545,0.671,0.876,-5.681,0.0352,0.12,0.188,0.964,129.998,42
Evergreen,Richy Mitch & The Coal Miners,31,IE,2023-11-08,False,87000,0.555,0.216,-11.661,0.0721,0.557,0.00416,0.504,79.109,40
Zombie,The Cranberries,32,IE,2023-11-08,False,306440,0.309,0.649,-8.994,0.035,0.0158,0.00591,0.312,166.915,38
Daylight,David Kushner,33,IE,2023-11-08,False,212953,0.508,0.43,-9.475,0.0335,0.83,0.000441,0.324,130.09,36
Dial Drunk (with Post Malone),"Noah Kahan, Post Malone",34,IE,2023-11-08,True,213817,0.667,0.613,-7.147,0.0313,0.121,0.0,0.681,112.046,34
ten,"Fred again.., Jozzy",35,IE,2023-11-08,False,181545,0.765,0.468,-10.343,0.328,0.818,0.00708,0.347,127.984,32
Anti-Hero,Taylor Swift,36,IE,2023-11-08,False,200690,0.637,0.643,-6.571,0.0519,0.13,1.8e-06,0.533,97.008,30
Iris,The Goo Goo Dolls,37,IE,2023-11-08,False,289533,0.315,0.715,-8.072,0.0362,0.00125,7.97e-06,0.497,155.925,28
Style (Taylor's Version),Taylor Swift,38,IE,2023-11-08,False,231000,0.575,0.824,-4.823,0.038,0.000418,0.0214,0.292,94.971,26
Good Love,"Hannah Laing, RoRo",39,IE,2023-11-08,False,169534,0.775,0.817,-4.921,0.0656,0.127,0.00273,0.386,140.033,24
bad idea right?,Olivia Rodrigo,40,IE,2023-11-08,True,184783,0.627,0.879,-3.446,0.0955,0.00193,6.87e-06,0.748,129.979,22
Viva La Vida,Coldplay,41,IE,2023-11-08,False,242373,0.486,0.617,-7.115,0.0287,0.0954,3.23e-06,0.417,138.015,20
Suburban Legends (Taylor's Version) (From The Vault),Taylor Swift,42,IE,2023-11-08,False,171818,0.699,0.621,-8.739,0.0369,0.198,0.0,0.344,118.048,18
You’re Gonna Go Far,Noah Kahan,43,IE,2023-11-08,True,286369,0.59,0.36,-9.643,0.0301,0.599,0.0,0.379,169.909,16
Take Me to Church,Hozier,44,IE,2023-11-08,False,241693,0.566,0.664,-5.303,0.0464,0.634,0.0,0.437,128.945,14
Hate It Or Love It,"The Game, 50 Cent",45,IE,2023-11-08,True,206400,0.802,0.785,-4.781,0.207,0.14,0.0,0.435,99.998,12
get him back!,Olivia Rodrigo,46,IE,2023-11-08,True,211141,0.546,0.846,-5.719,0.181,0.0135,0.0,0.74,162.043,10
As It Was,Harry Styles,47,IE,2023-11-08,False,167303,0.52,0.731,-5.338,0.0557,0.342,0.00101,0.662,173.93,8
Candy,Paolo Nutini,48,IE,2023-11-08,False,298693,0.612,0.601,-7.809,0.0421,0.373,0.0,0.368,125.164,6
Dreams - 2004 Remaster,Fleetwood Mac,49,IE,2023-11-08,False,257800,0.828,0.492,-9.744,0.0276,0.0644,0.00428,0.789,120.151,4
Riptide,Vance Joy,50,IE,2023-11-08,False,204280,0.484,0.731,-6.694,0.0379,0.431,0.0,0.51,101.654,2
Stick Season,Noah Kahan,1,IE,2023-11-07,False,182346,0.662,0.488,-6.894,0.0682,0.782,0.0,0.817,117.913,100
Prada,"cassö, RAYE, D-Block Europe",2,IE,2023-11-07,True,132359,0.638,0.717,-5.804,0.0375,0.001,1.79e-06,0.422,141.904,98
Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift,3,IE,2023-11-07,False,229477,0.596,0.658,-7.346,0.036,0.0504,0.0,0.176,100.012,96
greedy,Tate McRae,4,IE,2023-11-07,True,131872,0.75,0.733,-3.18,0.0319,0.256,0.0,0.844,111.018,94
Strangers,Kenya Grace,5,IE,2023-11-07,False,172964,0.628,0.523,-8.307,0.0946,0.701,0.00274,0.416,169.982,92
Now That We Don't Talk (Taylor's Version) (From The Vault),Taylor Swift,6,IE,2023-11-07,False,146436,0.793,0.512,-9.319,0.0338,0.186,3.81e-05,0.0662,109.994,90
I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves",7,IE,2023-11-07,False,227195,0.429,0.453,-7.746,0.0459,0.554,2e-06,0.155,77.639,88
Cruel Summer,Taylor Swift,8,IE,2023-11-07,False,178426,0.552,0.702,-5.707,0.157,0.117,2.06e-05,0.564,169.994,86
Paint The Town Red,Doja Cat,9,IE,2023-11-07,True,230480,0.864,0.556,-7.683,0.194,0.255,3.85e-06,0.726,99.974,84
Water,Tyla,10,IE,2023-11-07,False,200255,0.673,0.722,-3.495,0.0755,0.0856,0.0,0.519,117.187,82
DNA (Loving You) [feat. Hannah Boleyn],"Billy Gillies, Hannah Boleyn",11,IE,2023-11-07,False,164919,0.731,0.867,-6.169,0.0576,0.0112,0.0291,0.23,142.048,80
Something in the Orange,Zach Bryan,12,IE,2023-11-07,False,228013,0.369,0.192,-12.151,0.04,0.555,8.35e-06,0.148,175.212,78
vampire,Olivia Rodrigo,13,IE,2023-11-07,True,219724,0.511,0.532,-5.745,0.0578,0.177,0.0,0.35,138.005,76
adore u,"Fred again.., Obongjayar",14,IE,2023-11-07,False,220653,0.747,0.867,-7.311,0.088,0.582,0.00413,0.684,124.015,74
My Love Mine All Mine,Mitski,15,IE,2023-11-07,False,137773,0.504,0.308,-14.958,0.0321,0.868,0.135,0.121,113.95,72
Dance The Night - From Barbie The Album,Dua Lipa,16,IE,2023-11-07,False,176579,0.671,0.845,-4.93,0.048,0.0207,0.0,0.775,110.056,70
Asking,"Sonny Fodera, MK, Clementine Douglas",17,IE,2023-11-07,False,191590,0.477,0.854,-5.274,0.0896,0.0213,1.67e-05,0.395,126.965,68
"""Slut!"" (Taylor's Version) (From The Vault)",Taylor Swift,18,IE,2023-11-07,False,180381,0.629,0.413,-13.178,0.055,0.345,7.62e-05,0.306,77.983,66
Now And Then,The Beatles,19,IE,2023-11-07,False,248333,0.442,0.605,-4.639,0.0284,0.238,6.44e-05,0.358,87.194,64
Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,Olivia Rodrigo,20,IE,2023-11-07,False,205483,0.521,0.366,-7.698,0.034,0.838,4.11e-06,0.225,141.965,62
Sprinter,"Dave, Central Cee",21,IE,2023-11-07,True,229133,0.916,0.583,-8.067,0.241,0.186,0.0,0.661,141.095,60
Giving Me,Jazzy,22,IE,2023-11-07,False,169000,0.735,0.651,-9.25,0.112,0.329,0.000205,0.476,127.07,58
The Night We Met,Lord Huron,23,IE,2023-11-07,False,208211,0.545,0.366,-9.51,0.0378,0.969,0.267,0.1,86.997,56
"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,24,IE,2023-11-07,False,222369,0.444,0.0911,-17.665,0.0307,0.959,1.05e-06,0.142,78.403,54
Say Don't Go (Taylor's Version) (From The Vault),Taylor Swift,25,IE,2023-11-07,False,279833,0.626,0.547,-8.285,0.0342,0.0656,1.67e-05,0.192,109.946,52
One Of Your Girls,Troye Sivan,26,IE,2023-11-07,False,181481,0.629,0.654,-7.852,0.0584,0.0878,0.00655,0.799,93.034,50
Another Love,Tom Odell,27,IE,2023-11-07,True,244360,0.445,0.537,-8.532,0.04,0.695,1.65e-05,0.131,122.769,48
All I Want for Christmas Is You,Mariah Carey,28,IE,2023-11-07,False,241106,0.336,0.627,-7.463,0.0384,0.164,0.0,0.35,150.273,46
Last Christmas - Single Version,Wham!,29,IE,2023-11-07,False,265960,0.733,0.598,-8.228,0.0278,0.212,3.71e-06,0.935,107.732,44
(It Goes Like) Nanana - Edit,Peggy Gou,30,IE,2023-11-07,False,231545,0.671,0.876,-5.681,0.0352,0.12,0.188,0.964,129.998,42
Evergreen,Richy Mitch & The Coal Miners,31,IE,2023-11-07,False,87000,0.555,0.216,-11.661,0.0721,0.557,0.00416,0.504,79.109,40
Zombie,The Cranberries,32,IE,2023-11-07,False,306440,0.309,0.649,-8.994,0.035,0.0158,0.00591,0.312,166.915,38
Daylight,David Kushner,33,IE,2023-11-07,False,212953,0.508,0.43,-9.475,0.0335,0.83,0.000441,0.324,130.09,36
Dial Drunk (with Post Malone),"Noah Kahan, Post Malone",34,IE,2023-11-07,True,213817,0.667,0.613,-7.147,0.0313,0.121,0.0,0.681,112.046,34
ten,"Fred again.., Jozzy",35,IE,2023-11-07,False,181545,0.765,0.468,-10.343,0.328,0.818,0.00708,0.347,127.984,32
Anti-Hero,Taylor Swift,36,IE,2023-11-07,False,200690,0.637,0.643,-6.571,0.0519,0.13,1.8e-06,0.533,97.008,30
Iris,The Goo Goo Dolls,37,IE,2023-11-07,False,289533,0.315,0.715,-8.072,0.0362,0.00125,7.97e-06,0.497,155.925,28
Style (Taylor's Version),Taylor Swift,38,IE,2023-11-07,False,231000,0.575,0.824,-4.823,0.038,0.000418,0.0214,0.292,94.971,26
Good Love,"Hannah Laing, RoRo",39,IE,2023-11-07,False,169534,0.775,0.817,-4.921,0.0656,0.127,0.00273,0.386,140.033,24
bad idea right?,Olivia Rodrigo,40,IE,2023-11-07,True,184783,0.627,0.879,-3.446,0.0955,0.00193,6.87e-06,0.748,129.979,22
Viva La Vida,Coldplay,41,IE,2023-11-07,False,242373,0.486,0.617,-7.115,0.0287,0.0954,3.23e-06,0.417,138.015,20
Suburban Legends (Taylor's Version) (From The Vault),Taylor Swift,42,IE,2023-11-07,False,171818,0.699,0.621,-8.739,0.0369,0.198,0.0,0.344,118.048,18
You’re Gonna Go Far,Noah Kahan,43,IE,2023-11-07,True,286369,0.59,0.36,-9.643,0.0301,0.599,0.0,0.379,169.909,16
Take Me to Church,Hozier,44,IE,2023-11-07,False,241693,0.566,0.664,-5.303,0.0464,0.634,0.0,0.437,128.945,14
Hate It Or Love It,"The Game, 50 Cent",45,IE,2023-11-07,True,206400,0.802,0.785,-4.781,0.207,0.14,0.0,0.435,99.998,12
get him back!,Olivia Rodrigo,46,IE,2023-11-07,True,211141,0.546,0.846,-5.719,0.181,0.0135,0.0,0.74,162.043,10
As It Was,Harry Styles,47,IE,2023-11-07,False,167303,0.52,0.731,-5.338,0.0557,0.342,0.00101,0.662,173.93,8
Candy,Paolo Nutini,48,IE,2023-11-07,False,298693,0.612,0.601,-7.809,0.0421,0.373,0.0,0.368,125.164,6
Dreams - 2004 Remaster,Fleetwood Mac,49,IE,2023-11-07,False,257800,0.828,0.492,-9.744,0.0276,0.0644,0.00428,0.789,120.151,4
Riptide,Vance Joy,50,IE,2023-11-07,False,204280,0.484,0.731,-6.694,0.0379,0.431,0.0,0.51,101.654,2
Stick Season,Noah Kahan,1,IE,2023-11-06,False,182346,0.662,0.488,-6.894,0.0682,0.782,0.0,0.817,117.913,100
Prada,"cassö, RAYE, D-Block Europe",2,IE,2023-11-06,True,132359,0.638,0.717,-5.804,0.0375,0.001,1.79e-06,0.422,141.904,98
Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift,3,IE,2023-11-06,False,229477,0.596,0.658,-7.346,0.036,0.0504,0.0,0.176,100.012,96
greedy,Tate McRae,4,IE,2023-11-06,True,131872,0.75,0.733,-3.18,0.0319,0.256,0.0,0.844,111.018,94
Strangers,Kenya Grace,5,IE,2023-11-06,False,172964,0.628,0.523,-8.307,0.0946,0.701,0.00274,0.416,169.982,92
Cruel Summer,Taylor Swift,6,IE,2023-11-06,False,178426,0.552,0.702,-5.707,0.157,0.117,2.06e-05,0.564,169.994,90
Now That We Don't Talk (Taylor's Version) (From The Vault),Taylor Swift,7,IE,2023-11-06,False,146436,0.793,0.512,-9.319,0.0338,0.186,3.81e-05,0.0662,109.994,88
Paint The Town Red,Doja Cat,8,IE,2023-11-06,True,230480,0.864,0.556,-7.683,0.194,0.255,3.85e-06,0.726,99.974,86
I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves",9,IE,2023-11-06,False,227195,0.429,0.453,-7.746,0.0459,0.554,2e-06,0.155,77.639,84
Now And Then,The Beatles,10,IE,2023-11-06,False,248333,0.442,0.605,-4.639,0.0284,0.238,6.44e-05,0.358,87.194,82
DNA (Loving You) [feat. Hannah Boleyn],"Billy Gillies, Hannah Boleyn",11,IE,2023-11-06,False,164919,0.731,0.867,-6.169,0.0576,0.0112,0.0291,0.23,142.048,80
adore u,"Fred again.., Obongjayar",12,IE,2023-11-06,False,220653,0.747,0.867,-7.311,0.088,0.582,0.00413,0.684,124.015,78
Water,Tyla,13,IE,2023-11-06,False,200255,0.673,0.722,-3.495,0.0755,0.0856,0.0,0.519,117.187,76
vampire,Olivia Rodrigo,14,IE,2023-11-06,True,219724,0.511,0.532,-5.745,0.0578,0.177,0.0,0.35,138.005,74
Dance The Night - From Barbie The Album,Dua Lipa,15,IE,2023-11-06,False,176579,0.671,0.845,-4.93,0.048,0.0207,0.0,0.775,110.056,72
Something in the Orange,Zach Bryan,16,IE,2023-11-06,False,228013,0.369,0.192,-12.151,0.04,0.555,8.35e-06,0.148,175.212,70
Asking,"Sonny Fodera, MK, Clementine Douglas",17,IE,2023-11-06,False,191590,0.477,0.854,-5.274,0.0896,0.0213,1.67e-05,0.395,126.965,68
Giving Me,Jazzy,18,IE,2023-11-06,False,169000,0.735,0.651,-9.25,0.112,0.329,0.000205,0.476,127.07,66
Sprinter,"Dave, Central Cee",19,IE,2023-11-06,True,229133,0.916,0.583,-8.067,0.241,0.186,0.0,0.661,141.095,64
"""Slut!"" (Taylor's Version) (From The Vault)",Taylor Swift,20,IE,2023-11-06,False,180381,0.629,0.413,-13.178,0.055,0.345,7.62e-05,0.306,77.983,62
My Love Mine All Mine,Mitski,21,IE,2023-11-06,False,137773,0.504,0.308,-14.958,0.0321,0.868,0.135,0.121,113.95,60
Say Don't Go (Taylor's Version) (From The Vault),Taylor Swift,22,IE,2023-11-06,False,279833,0.626,0.547,-8.285,0.0342,0.0656,1.67e-05,0.192,109.946,58
(It Goes Like) Nanana - Edit,Peggy Gou,23,IE,2023-11-06,False,231545,0.671,0.876,-5.681,0.0352,0.12,0.188,0.964,129.998,56
Zombie,The Cranberries,24,IE,2023-11-06,False,306440,0.309,0.649,-8.994,0.035,0.0158,0.00591,0.312,166.915,54
All I Want for Christmas Is You,Mariah Carey,25,IE,2023-11-06,False,241106,0.336,0.627,-7.463,0.0384,0.164,0.0,0.35,150.273,52
"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,26,IE,2023-11-06,False,222369,0.444,0.0911,-17.665,0.0307,0.959,1.05e-06,0.142,78.403,50
Last Christmas - Single Version,Wham!,27,IE,2023-11-06,False,265960,0.733,0.598,-8.228,0.0278,0.212,3.71e-06,0.935,107.732,48
Another Love,Tom Odell,28,IE,2023-11-06,True,244360,0.445,0.537,-8.532,0.04,0.695,1.65e-05,0.131,122.769,46
Anti-Hero,Taylor Swift,29,IE,2023-11-06,False,200690,0.637,0.643,-6.571,0.0519,0.13,1.8e-06,0.533,97.008,44
One Of Your Girls,Troye Sivan,30,IE,2023-11-06,False,181481,0.629,0.654,-7.852,0.0584,0.0878,0.00655,0.799,93.034,42
The Night We Met,Lord Huron,31,IE,2023-11-06,False,208211,0.545,0.366,-9.51,0.0378,0.969,0.267,0.1,86.997,40
Oh My Johnny (Banks Of The Roses),Chasing Abbey,32,IE,2023-11-06,False,142968,0.829,0.712,-7.616,0.0518,0.415,0.0,0.936,128.073,38
Style (Taylor's Version),Taylor Swift,33,IE,2023-11-06,False,231000,0.575,0.824,-4.823,0.038,0.000418,0.0214,0.292,94.971,36
Good Love,"Hannah Laing, RoRo",34,IE,2023-11-06,False,169534,0.775,0.817,-4.921,0.0656,0.127,0.00273,0.386,140.033,34
Viva La Vida,Coldplay,35,IE,2023-11-06,False,242373,0.486,0.617,-7.115,0.0287,0.0954,3.23e-06,0.417,138.015,32
Iris,The Goo Goo Dolls,36,IE,2023-11-06,False,289533,0.315,0.715,-8.072,0.0362,0.00125,7.97e-06,0.497,155.925,30
As It Was,Harry Styles,37,IE,2023-11-06,False,167303,0.52,0.731,-5.338,0.0557,0.342,0.00101,0.662,173.93,28
bad idea right?,Olivia Rodrigo,38,IE,2023-11-06,True,184783,0.627,0.879,-3.446,0.0955,0.00193,6.87e-06,0.748,129.979,26
Suburban Legends (Taylor's Version) (From The Vault),Taylor Swift,39,IE,2023-11-06,False,171818,0.699,0.621,-8.739,0.0369,0.198,0.0,0.344,118.048,24
Daylight,David Kushner,40,IE,2023-11-06,False,212953,0.508,0.43,-9.475,0.0335,0.83,0.000441,0.324,130.09,22
ten,"Fred again.., Jozzy",41,IE,2023-11-06,False,181545,0.765,0.468,-10.343,0.328,0.818,0.00708,0.347,127.984,20
get him back!,Olivia Rodrigo,42,IE,2023-11-06,True,211141,0.546,0.846,-5.719,0.181,0.0135,0.0,0.74,162.043,18
Riptide,Vance Joy,43,IE,2023-11-06,False,204280,0.484,0.731,-6.694,0.0379,0.431,0.0,0.51,101.654,16
Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,Olivia Rodrigo,44,IE,2023-11-06,False,205483,0.521,0.366,-7.698,0.034,0.838,4.11e-06,0.225,141.965,14
Take Me to Church,Hozier,45,IE,2023-11-06,False,241693,0.566,0.664,-5.303,0.0464,0.634,0.0,0.437,128.945,12
Blank Space (Taylor's Version),Taylor Swift,46,IE,2023-11-06,False,231833,0.737,0.725,-5.417,0.0641,0.0976,0.0,0.755,96.012,10
Dial Drunk (with Post Malone),"Noah Kahan, Post Malone",47,IE,2023-11-06,True,213817,0.667,0.613,-7.147,0.0313,0.121,0.0,0.681,112.046,8
Dreams - 2004 Remaster,Fleetwood Mac,48,IE,2023-11-06,False,257800,0.828,0.492,-9.744,0.0276,0.0644,0.00428,0.789,120.151,6
Wildest Dreams (Taylor's Version),Taylor Swift,49,IE,2023-11-06,False,220433,0.581,0.672,-7.415,0.0739,0.0411,9.35e-05,0.514,140.061,4
Evergreen,Richy Mitch & The Coal Miners,50,IE,2023-11-06,False,87000,0.555,0.216,-11.661,0.0721,0.557,0.00416,0.504,79.109,2
Stick Season,Noah Kahan,1,IE,2023-11-05,False,182346,0.662,0.488,-6.894,0.0682,0.782,0.0,0.817,117.913,100
Prada,"cassö, RAYE, D-Block Europe",2,IE,2023-11-05,True,132359,0.638,0.717,-5.804,0.0375,0.001,1.79e-06,0.422,141.904,98
Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift,3,IE,2023-11-05,False,229477,0.596,0.658,-7.346,0.036,0.0504,0.0,0.176,100.012,96
greedy,Tate McRae,4,IE,2023-11-05,True,131872,0.75,0.733,-3.18,0.0319,0.256,0.0,0.844,111.018,94
Strangers,Kenya Grace,5,IE,2023-11-05,False,172964,0.628,0.523,-8.307,0.0946,0.701,0.00274,0.416,169.982,92
Now And Then,The Beatles,6,IE,2023-11-05,False,248333,0.442,0.605,-4.639,0.0284,0.238,6.44e-05,0.358,87.194,90
Now That We Don't Talk (Taylor's Version) (From The Vault),Taylor Swift,7,IE,2023-11-05,False,146436,0.793,0.512,-9.319,0.0338,0.186,3.81e-05,0.0662,109.994,88
Cruel Summer,Taylor Swift,8,IE,2023-11-05,False,178426,0.552,0.702,-5.707,0.157,0.117,2.06e-05,0.564,169.994,86
I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves",9,IE,2023-11-05,False,227195,0.429,0.453,-7.746,0.0459,0.554,2e-06,0.155,77.639,84
Paint The Town Red,Doja Cat,10,IE,2023-11-05,True,230480,0.864,0.556,-7.683,0.194,0.255,3.85e-06,0.726,99.974,82
Water,Tyla,11,IE,2023-11-05,False,200255,0.673,0.722,-3.495,0.0755,0.0856,0.0,0.519,117.187,80
DNA (Loving You) [feat. Hannah Boleyn],"Billy Gillies, Hannah Boleyn",12,IE,2023-11-05,False,164919,0.731,0.867,-6.169,0.0576,0.0112,0.0291,0.23,142.048,78
adore u,"Fred again.., Obongjayar",13,IE,2023-11-05,False,220653,0.747,0.867,-7.311,0.088,0.582,0.00413,0.684,124.015,76
vampire,Olivia Rodrigo,14,IE,2023-11-05,True,219724,0.511,0.532,-5.745,0.0578,0.177,0.0,0.35,138.005,74
Asking,"Sonny Fodera, MK, Clementine Douglas",15,IE,2023-11-05,False,191590,0.477,0.854,-5.274,0.0896,0.0213,1.67e-05,0.395,126.965,72
Dance The Night - From Barbie The Album,Dua Lipa,16,IE,2023-11-05,False,176579,0.671,0.845,-4.93,0.048,0.0207,0.0,0.775,110.056,70
Something in the Orange,Zach Bryan,17,IE,2023-11-05,False,228013,0.369,0.192,-12.151,0.04,0.555,8.35e-06,0.148,175.212,68
"""Slut!"" (Taylor's Version) (From The Vault)",Taylor Swift,18,IE,2023-11-05,False,180381,0.629,0.413,-13.178,0.055,0.345,7.62e-05,0.306,77.983,66
Say Don't Go (Taylor's Version) (From The Vault),Taylor Swift,19,IE,2023-11-05,False,279833,0.626,0.547,-8.285,0.0342,0.0656,1.67e-05,0.192,109.946,64
Sprinter,"Dave, Central Cee",20,IE,2023-11-05,True,229133,0.916,0.583,-8.067,0.241,0.186,0.0,0.661,141.095,62
Giving Me,Jazzy,21,IE,2023-11-05,False,169000,0.735,0.651,-9.25,0.112,0.329,0.000205,0.476,127.07,60
My Love Mine All Mine,Mitski,22,IE,2023-11-05,False,137773,0.504,0.308,-14.958,0.0321,0.868,0.135,0.121,113.95,58
(It Goes Like) Nanana - Edit,Peggy Gou,23,IE,2023-11-05,False,231545,0.671,0.876,-5.681,0.0352,0.12,0.188,0.964,129.998,56
"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,24,IE,2023-11-05,False,222369,0.444,0.0911,-17.665,0.0307,0.959,1.05e-06,0.142,78.403,54
One Of Your Girls,Troye Sivan,25,IE,2023-11-05,False,181481,0.629,0.654,-7.852,0.0584,0.0878,0.00655,0.799,93.034,52
All I Want for Christmas Is You,Mariah Carey,26,IE,2023-11-05,False,241106,0.336,0.627,-7.463,0.0384,0.164,0.0,0.35,150.273,50
Zombie,The Cranberries,27,IE,2023-11-05,False,306440,0.309,0.649,-8.994,0.035,0.0158,0.00591,0.312,166.915,48
