name,artists,daily_rank,country,snapshot_date,is_explicit,duration_ms,danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo,popularity
End of Beginning,Djo,7,US,2024-04-02,False,159245,0.689,0.454,-7.643,0.0584,0.0351,0.00259,0.912,159.982,88
TEXAS HOLD 'EM,Beyoncé,8,US,2024-04-02,True,233456,0.727,0.711,-6.549,0.078,0.582,0.0,0.375,110.012,86
II MOST WANTED,"Beyoncé, Miley Cyrus",9,US,2024-04-02,False,208521,0.533,0.355,-6.132,0.0289,0.497,0.0,0.256,137.986,84
Type Shit,"Future, Metro Boomin, Travis Scott, Playboi Carti",10,US,2024-04-02,True,228266,0.64,0.552,-5.679,0.129,0.0215,0.0,0.112,144.941,82
I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves",11,US,2024-04-02,False,227195,0.429,0.453,-7.746,0.0459,0.554,2e-06,0.155,77.639,80
Whatever She Wants,Bryson Tiller,12,US,2024-04-02,True,161342,0.82,0.487,-7.358,0.0959,0.102,0.0,0.431,96.028,78
JOLENE,Beyoncé,13,US,2024-04-02,False,189638,0.57,0.816,-5.378,0.153,0.574,0.0,0.844,106.152,76
Stick Season,Noah Kahan,14,US,2024-04-02,False,182346,0.662,0.488,-6.894,0.0682,0.782,0.0,0.817,117.913,74
Saturn,SZA,15,US,2024-04-02,False,186191,0.411,0.619,-6.834,0.0368,0.62,0.0,0.337,177.937,72
Cinderella,"Future, Metro Boomin, Travis Scott",16,US,2024-04-02,True,169840,0.876,0.412,-7.74,0.0748,0.431,0.0,0.15,130.052,70
BODYGUARD,Beyoncé,17,US,2024-04-02,True,240254,0.726,0.779,-5.432,0.0551,0.0137,0.000235,0.539,119.031,68
redrum,21 Savage,18,US,2024-04-02,True,270697,0.624,0.74,-8.445,0.0481,0.00529,0.000224,0.246,172.089,66
LEVII'S JEANS,"Beyoncé, Post Malone",19,US,2024-04-02,True,257699,0.755,0.43,-7.482,0.0359,0.302,2.71e-06,0.325,115.964,64
FE!N (feat. Playboi Carti),"Travis Scott, Playboi Carti",20,US,2024-04-02,True,191700,0.569,0.882,-2.777,0.06,0.0316,0.0,0.201,148.038,62
Lose Control,Teddy Swims,21,US,2024-04-02,False,210688,0.561,0.604,-4.409,0.0337,0.199,1.9e-05,0.242,159.92,60
obsessed,Olivia Rodrigo,22,US,2024-04-02,True,170541,0.683,0.587,-5.094,0.0915,0.0219,0.0,0.697,119.985,58
greedy,Tate McRae,23,US,2024-04-02,True,131872,0.75,0.733,-3.18,0.0319,0.256,0.0,0.844,111.018,56
Scared To Start,Michael Marcagi,24,US,2024-04-02,False,159636,0.527,0.551,-11.258,0.0345,0.384,2.75e-06,0.443,148.035,54
AMERIICAN REQUIEM,Beyoncé,25,US,2024-04-02,False,325037,0.374,0.515,-6.482,0.0363,0.0963,0.0,0.0568,93.769,52
Something in the Orange,Zach Bryan,26,US,2024-04-02,False,228013,0.369,0.192,-12.151,0.04,0.555,8.35e-06,0.148,175.212,50
BLACKBIIRD,"Beyoncé, Tanner Adell, Brittney Spencer, Tiera Kennedy, Reyna Roberts",27,US,2024-04-02,False,131949,0.476,0.192,-12.553,0.0269,0.716,0.0,0.201,93.709,48
YA YA,Beyoncé,28,US,2024-04-02,True,274766,0.617,0.904,-5.371,0.341,0.317,0.0,0.764,151.926,46
Cruel Summer,Taylor Swift,29,US,2024-04-02,False,178426,0.552,0.702,-5.707,0.157,0.117,2.06e-05,0.564,169.994,44
16 CARRIAGES,Beyoncé,30,US,2024-04-02,False,227250,0.525,0.456,-7.042,0.0798,0.382,0.0,0.342,126.691,42
ONE CALL,Rich Amiri,31,US,2024-04-02,True,121399,0.65,0.539,-7.281,0.0561,0.00617,2.67e-05,0.253,158.105,40
DAUGHTER,Beyoncé,32,US,2024-04-02,False,203851,0.372,0.448,-10.04,0.0366,0.789,0.0,0.386,114.404,38
SPAGHETTII,"Beyoncé, Linda Martell, Shaboozey",33,US,2024-04-02,True,158477,0.504,0.624,-7.444,0.428,0.476,0.0,0.333,94.522,36
My Love Mine All Mine,Mitski,34,US,2024-04-02,False,137773,0.504,0.308,-14.958,0.0321,0.868,0.135,0.121,113.95,34
Lovin On Me,Jack Harlow,35,US,2024-04-02,True,138411,0.943,0.558,-4.911,0.0568,0.0026,2.19e-06,0.606,104.983,32
Get It Sexyy,Sexyy Red,36,US,2024-04-02,True,148551,0.806,0.737,-4.709,0.287,0.0983,0.0,0.536,145.031,30
Last Night,Morgan Wallen,37,US,2024-04-02,True,163854,0.492,0.675,-5.456,0.0389,0.467,0.0,0.478,203.759,28
Slow It Down,Benson Boone,38,US,2024-04-02,False,161831,0.432,0.583,-4.682,0.0687,0.174,0.0,0.544,181.489,26
Austin,Dasha,39,US,2024-04-02,True,171782,0.756,0.672,-6.743,0.0522,0.464,3.37e-06,0.739,114.935,24
We Don't Trust You,"Future, Metro Boomin",40,US,2024-04-02,True,226213,0.779,0.508,-7.169,0.271,0.478,0.000439,0.346,124.091,22
Young Metro,"Future, Metro Boomin, The Weeknd",41,US,2024-04-02,True,205346,0.716,0.664,-7.297,0.0571,0.11,0.0,0.209,112.054,20
Never Lose Me,Flo Milli,42,US,2024-04-02,True,125901,0.781,0.569,-7.858,0.0978,0.0534,0.0,0.0739,121.971,18
TYRANT,"Beyoncé, Dolly Parton",43,US,2024-04-02,False,250725,0.751,0.648,-4.21,0.183,0.083,0.0,0.813,126.032,16
PROTECTOR,"Beyoncé, Rumi Carter",44,US,2024-04-02,False,184399,0.377,0.33,-9.476,0.0525,0.861,0.0,0.574,84.624,14
Thinkin’ Bout Me,Morgan Wallen,45,US,2024-04-02,False,177387,0.656,0.757,-5.775,0.0308,0.492,0.0,0.429,139.971,12
RIIVERDANCE,Beyoncé,46,US,2024-04-02,True,251986,0.699,0.791,-8.527,0.186,0.456,0.0,0.43,119.997,10
the boy is mine,Ariana Grande,47,US,2024-04-02,True,173639,0.796,0.623,-5.819,0.0522,0.149,0.0,0.443,98.003,8
ALLIIGATOR TEARS,Beyoncé,48,US,2024-04-02,False,179397,0.64,0.646,-9.665,0.0775,0.203,0.0,0.681,74.36,6
Bandit,Don Toliver,49,US,2024-04-02,True,147746,0.671,0.615,-9.593,0.0955,0.00113,1.3e-06,0.109,130.031,4
Evergreen,Richy Mitch & The Coal Miners,50,US,2024-04-02,False,87000,0.555,0.216,-11.661,0.0721,0.557,0.00416,0.504,79.109,2
Like That,"Future, Metro Boomin, Kendrick Lamar",1,US,2024-04-01,True,267706,0.814,0.676,-4.67,0.231,0.00709,1.28e-05,0.312,162.012,100
Too Sweet,Hozier,2,US,2024-04-01,False,251424,0.741,0.62,-5.505,0.0412,0.0295,0.000809,0.934,117.038,98
TEXAS HOLD 'EM,Beyoncé,3,US,2024-04-01,True,233456,0.727,0.711,-6.549,0.078,0.582,0.0,0.375,110.012,96
CARNIVAL,"¥$, Kanye West, Ty Dolla $ign, Rich The Kid, Playboi Carti",4,US,2024-04-01,True,264324,0.594,0.811,-5.746,0.159,0.189,0.0,0.311,148.144,94
Beautiful Things,Benson Boone,5,US,2024-04-01,False,180304,0.472,0.471,-5.692,0.0603,0.151,0.0,0.219,105.029,92
i like the way you kiss me,Artemas,6,US,2024-04-01,False,142514,0.599,0.946,-4.263,0.0447,0.000938,0.0106,0.747,151.647,90
we can't be friends (wait for your love),Ariana Grande,7,US,2024-04-01,False,228639,0.645,0.663,-8.305,0.0447,0.0657,3.18e-05,0.287,115.83,88
II MOST WANTED,"Beyoncé, Miley Cyrus",8,US,2024-04-01,False,208521,0.533,0.355,-6.132,0.0289,0.497,0.0,0.256,137.986,86
End of Beginning,Djo,9,US,2024-04-01,False,159245,0.689,0.454,-7.643,0.0584,0.0351,0.00259,0.912,159.982,84
JOLENE,Beyoncé,10,US,2024-04-01,False,189638,0.57,0.816,-5.378,0.153,0.574,0.0,0.844,106.152,82
Type Shit,"Future, Metro Boomin, Travis Scott, Playboi Carti",11,US,2024-04-01,True,228266,0.64,0.552,-5.679,0.129,0.0215,0.0,0.112,144.941,80
I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves",12,US,2024-04-01,False,227195,0.429,0.453,-7.746,0.0459,0.554,2e-06,0.155,77.639,78
Stick Season,Noah Kahan,13,US,2024-04-01,False,182346,0.662,0.488,-6.894,0.0682,0.782,0.0,0.817,117.913,76
Whatever She Wants,Bryson Tiller,14,US,2024-04-01,True,161342,0.82,0.487,-7.358,0.0959,0.102,0.0,0.431,96.028,74
BODYGUARD,Beyoncé,15,US,2024-04-01,True,240254,0.726,0.779,-5.432,0.0551,0.0137,0.000235,0.539,119.031,72
LEVII'S JEANS,"Beyoncé, Post Malone",16,US,2024-04-01,True,257699,0.755,0.43,-7.482,0.0359,0.302,2.71e-06,0.325,115.964,70
Cinderella,"Future, Metro Boomin, Travis Scott",17,US,2024-04-01,True,169840,0.876,0.412,-7.74,0.0748,0.431,0.0,0.15,130.052,68
Lose Control,Teddy Swims,18,US,2024-04-01,False,210688,0.561,0.604,-4.409,0.0337,0.199,1.9e-05,0.242,159.92,66
Saturn,SZA,19,US,2024-04-01,False,186191,0.411,0.619,-6.834,0.0368,0.62,0.0,0.337,177.937,64
FE!N (feat. Playboi Carti),"Travis Scott, Playboi Carti",20,US,2024-04-01,True,191700,0.569,0.882,-2.777,0.06,0.0316,0.0,0.201,148.038,62
redrum,21 Savage,21,US,2024-04-01,True,270697,0.624,0.74,-8.445,0.0481,0.00529,0.000224,0.246,172.089,60
16 CARRIAGES,Beyoncé,22,US,2024-04-01,False,227250,0.525,0.456,-7.042,0.0798,0.382,0.0,0.342,126.691,58
AMERIICAN REQUIEM,Beyoncé,23,US,2024-04-01,False,325037,0.374,0.515,-6.482,0.0363,0.0963,0.0,0.0568,93.769,56
BLACKBIIRD,"Beyoncé, Tanner Adell, Brittney Spencer, Tiera Kennedy, Reyna Roberts",24,US,2024-04-01,False,131949,0.476,0.192,-12.553,0.0269,0.716,0.0,0.201,93.709,54
DAUGHTER,Beyoncé,25,US,2024-04-01,False,203851,0.372,0.448,-10.04,0.0366,0.789,0.0,0.386,114.404,52
YA YA,Beyoncé,26,US,2024-04-01,True,274766,0.617,0.904,-5.371,0.341,0.317,0.0,0.764,151.926,50
SPAGHETTII,"Beyoncé, Linda Martell, Shaboozey",27,US,2024-04-01,True,158477,0.504,0.624,-7.444,0.428,0.476,0.0,0.333,94.522,48
Something in the Orange,Zach Bryan,28,US,2024-04-01,False,228013,0.369,0.192,-12.151,0.04,0.555,8.35e-06,0.148,175.212,46
Cruel Summer,Taylor Swift,29,US,2024-04-01,False,178426,0.552,0.702,-5.707,0.157,0.117,2.06e-05,0.564,169.994,44
greedy,Tate McRae,30,US,2024-04-01,True,131872,0.75,0.733,-3.18,0.0319,0.256,0.0,0.844,111.018,42
Last Night,Morgan Wallen,31,US,2024-04-01,True,163854,0.492,0.675,-5.456,0.0389,0.467,0.0,0.478,203.759,40
Scared To Start,Michael Marcagi,32,US,2024-04-01,False,159636,0.527,0.551,-11.258,0.0345,0.384,2.75e-06,0.443,148.035,38
obsessed,Olivia Rodrigo,33,US,2024-04-01,True,170541,0.683,0.587,-5.094,0.0915,0.0219,0.0,0.697,119.985,36
ONE CALL,Rich Amiri,34,US,2024-04-01,True,121399,0.65,0.539,-7.281,0.0561,0.00617,2.67e-05,0.253,158.105,34
My Love Mine All Mine,Mitski,35,US,2024-04-01,False,137773,0.504,0.308,-14.958,0.0321,0.868,0.135,0.121,113.95,32
Get It Sexyy,Sexyy Red,36,US,2024-04-01,True,148551,0.806,0.737,-4.709,0.287,0.0983,0.0,0.536,145.031,30
Lovin On Me,Jack Harlow,37,US,2024-04-01,True,138411,0.943,0.558,-4.911,0.0568,0.0026,2.19e-06,0.606,104.983,28
PROTECTOR,"Beyoncé, Rumi Carter",38,US,2024-04-01,False,184399,0.377,0.33,-9.476,0.0525,0.861,0.0,0.574,84.624,26
TYRANT,"Beyoncé, Dolly Parton",39,US,2024-04-01,False,250725,0.751,0.648,-4.21,0.183,0.083,0.0,0.813,126.032,24
RIIVERDANCE,Beyoncé,40,US,2024-04-01,True,251986,0.699,0.791,-8.527,0.186,0.456,0.0,0.43,119.997,22
ALLIIGATOR TEARS,Beyoncé,41,US,2024-04-01,False,179397,0.64,0.646,-9.665,0.0775,0.203,0.0,0.681,74.36,20
MY ROSE,Beyoncé,42,US,2024-04-01,False,53442,0.384,0.177,-11.755,0.0418,0.771,0.0,0.59,175.953,18
SMOKE HOUR ★ WILLIE NELSON,"Beyoncé, Willie Nelson",43,US,2024-04-01,False,50721,0.739,0.406,-15.215,0.921,0.963,0.000753,0.82,71.653,16
JUST FOR FUN,"Beyoncé, Willie Jones",44,US,2024-04-01,False,204487,0.466,0.434,-8.559,0.0382,0.549,1.3e-05,0.127,72.403,14
We Don't Trust You,"Future, Metro Boomin",45,US,2024-04-01,True,226213,0.779,0.508,-7.169,0.271,0.478,0.000439,0.346,124.091,12
Young Metro,"Future, Metro Boomin, The Weeknd",46,US,2024-04-01,True,205346,0.716,0.664,-7.297,0.0571,0.11,0.0,0.209,112.054,10
Slow It Down,Benson Boone,47,US,2024-04-01,False,161831,0.432,0.583,-4.682,0.0687,0.174,0.0,0.544,181.489,8
La Diabla,Xavi,48,US,2024-04-01,False,172264,0.751,0.819,-4.372,0.0409,0.255,0.0,0.697,131.842,6
Never Lose Me,Flo Milli,49,US,2024-04-01,True,125901,0.781,0.569,-7.858,0.0978,0.0534,0.0,0.0739,121.971,4
Austin,Dasha,50,US,2024-04-01,True,171782,0.756,0.672,-6.743,0.0522,0.464,3.37e-06,0.739,114.935,2
Like That,"Future, Metro Boomin, Kendrick Lamar",1,US,2024-03-31,True,267706,0.814,0.676,-4.67,0.231,0.00709,1.28e-05,0.312,162.012,100
Too Sweet,Hozier,2,US,2024-03-31,False,251424,0.741,0.62,-5.505,0.0412,0.0295,0.000809,0.934,117.038,98
TEXAS HOLD 'EM,Beyoncé,3,US,2024-03-31,True,233456,0.727,0.711,-6.549,0.078,0.582,0.0,0.375,110.012,96
JOLENE,Beyoncé,4,US,2024-03-31,False,189638,0.57,0.816,-5.378,0.153,0.574,0.0,0.844,106.152,94
II MOST WANTED,"Beyoncé, Miley Cyrus",5,US,2024-03-31,False,208521,0.533,0.355,-6.132,0.0289,0.497,0.0,0.256,137.986,92
CARNIVAL,"¥$, Kanye West, Ty Dolla $ign, Rich The Kid, Playboi Carti",6,US,2024-03-31,True,264324,0.594,0.811,-5.746,0.159,0.189,0.0,0.311,148.144,90
Beautiful Things,Benson Boone,7,US,2024-03-31,False,180304,0.472,0.471,-5.692,0.0603,0.151,0.0,0.219,105.029,88
we can't be friends (wait for your love),Ariana Grande,8,US,2024-03-31,False,228639,0.645,0.663,-8.305,0.0447,0.0657,3.18e-05,0.287,115.83,86
i like the way you kiss me,Artemas,9,US,2024-03-31,False,142514,0.599,0.946,-4.263,0.0447,0.000938,0.0106,0.747,151.647,84
Type Shit,"Future, Metro Boomin, Travis Scott, Playboi Carti",10,US,2024-03-31,True,228266,0.64,0.552,-5.679,0.129,0.0215,0.0,0.112,144.941,82
BODYGUARD,Beyoncé,11,US,2024-03-31,True,240254,0.726,0.779,-5.432,0.0551,0.0137,0.000235,0.539,119.031,80
End of Beginning,Djo,12,US,2024-03-31,False,159245,0.689,0.454,-7.643,0.0584,0.0351,0.00259,0.912,159.982,78
LEVII'S JEANS,"Beyoncé, Post Malone",13,US,2024-03-31,True,257699,0.755,0.43,-7.482,0.0359,0.302,2.71e-06,0.325,115.964,76
AMERIICAN REQUIEM,Beyoncé,14,US,2024-03-31,False,325037,0.374,0.515,-6.482,0.0363,0.0963,0.0,0.0568,93.769,74
BLACKBIIRD,"Beyoncé, Tanner Adell, Brittney Spencer, Tiera Kennedy, Reyna Roberts",15,US,2024-03-31,False,131949,0.476,0.192,-12.553,0.0269,0.716,0.0,0.201,93.709,72
DAUGHTER,Beyoncé,16,US,2024-03-31,False,203851,0.372,0.448,-10.04,0.0366,0.789,0.0,0.386,114.404,70
16 CARRIAGES,Beyoncé,17,US,2024-03-31,False,227250,0.525,0.456,-7.042,0.0798,0.382,0.0,0.342,126.691,68
SPAGHETTII,"Beyoncé, Linda Martell, Shaboozey",18,US,2024-03-31,True,158477,0.504,0.624,-7.444,0.428,0.476,0.0,0.333,94.522,66
I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves",19,US,2024-03-31,False,227195,0.429,0.453,-7.746,0.0459,0.554,2e-06,0.155,77.639,64
YA YA,Beyoncé,20,US,2024-03-31,True,274766,0.617,0.904,-5.371,0.341,0.317,0.0,0.764,151.926,62
Cinderella,"Future, Metro Boomin, Travis Scott",21,US,2024-03-31,True,169840,0.876,0.412,-7.74,0.0748,0.431,0.0,0.15,130.052,60
Whatever She Wants,Bryson Tiller,22,US,2024-03-31,True,161342,0.82,0.487,-7.358,0.0959,0.102,0.0,0.431,96.028,58
PROTECTOR,"Beyoncé, Rumi Carter",23,US,2024-03-31,False,184399,0.377,0.33,-9.476,0.0525,0.861,0.0,0.574,84.624,56
Stick Season,Noah Kahan,24,US,2024-03-31,False,182346,0.662,0.488,-6.894,0.0682,0.782,0.0,0.817,117.913,54
SMOKE HOUR ★ WILLIE NELSON,"Beyoncé, Willie Nelson",25,US,2024-03-31,False,50721,0.739,0.406,-15.215,0.921,0.963,0.000753,0.82,71.653,52
Lose Control,Teddy Swims,26,US,2024-03-31,False,210688,0.561,0.604,-4.409,0.0337,0.199,1.9e-05,0.242,159.92,50
ALLIIGATOR TEARS,Beyoncé,27,US,2024-03-31,False,179397,0.64,0.646,-9.665,0.0775,0.203,0.0,0.681,74.36,48
MY ROSE,Beyoncé,28,US,2024-03-31,False,53442,0.384,0.177,-11.755,0.0418,0.771,0.0,0.59,175.953,46
redrum,21 Savage,29,US,2024-03-31,True,270697,0.624,0.74,-8.445,0.0481,0.00529,0.000224,0.246,172.089,44
JUST FOR FUN,"Beyoncé, Willie Jones",30,US,2024-03-31,False,204487,0.466,0.434,-8.559,0.0382,0.549,1.3e-05,0.127,72.403,42
FE!N (feat. Playboi Carti),"Travis Scott, Playboi Carti",31,US,2024-03-31,True,191700,0.569,0.882,-2.777,0.06,0.0316,0.0,0.201,148.038,40
RIIVERDANCE,Beyoncé,32,US,2024-03-31,True,251986,0.699,0.791,-8.527,0.186,0.456,0.0,0.43,119.997,38
TYRANT,"Beyoncé, Dolly Parton",33,US,2024-03-31,False,250725,0.751,0.648,-4.21,0.183,0.083,0.0,0.813,126.032,36
Saturn,SZA,34,US,2024-03-31,False,186191,0.411,0.619,-6.834,0.0368,0.62,0.0,0.337,177.937,34
FLAMENCO,Beyoncé,35,US,2024-03-31,False,100364,0.498,0.351,-9.248,0.0274,0.764,1.5e-06,0.492,105.024,32
greedy,Tate McRae,36,US,2024-03-31,True,131872,0.75,0.733,-3.18,0.0319,0.256,0.0,0.844,111.018,30
obsessed,Olivia Rodrigo,37,US,2024-03-31,True,170541,0.683,0.587,-5.094,0.0915,0.0219,0.0,0.697,119.985,28
Cruel Summer,Taylor Swift,38,US,2024-03-31,False,178426,0.552,0.702,-5.707,0.157,0.117,2.06e-05,0.564,169.994,26
Something in the Orange,Zach Bryan,39,US,2024-03-31,False,228013,0.369,0.192,-12.151,0.04,0.555,8.35e-06,0.148,175.212,24
DESERT EAGLE,Beyoncé,40,US,2024-03-31,False,72448,0.691,0.489,-8.461,0.0539,0.645,1.61e-06,0.662,85.032,22
Last Night,Morgan Wallen,41,US,2024-03-31,True,163854,0.492,0.675,-5.456,0.0389,0.467,0.0,0.478,203.759,20
II HANDS II HEAVEN,Beyoncé,42,US,2024-03-31,False,341312,0.674,0.602,-7.866,0.224,0.539,1.69e-06,0.533,123.945,18
Scared To Start,Michael Marcagi,43,US,2024-03-31,False,159636,0.527,0.551,-11.258,0.0345,0.384,2.75e-06,0.443,148.035,16
Get It Sexyy,Sexyy Red,44,US,2024-03-31,True,148551,0.806,0.737,-4.709,0.287,0.0983,0.0,0.536,145.031,14
OH LOUISIANA,Beyoncé,45,US,2024-03-31,False,52195,0.512,0.377,-14.202,0.0449,0.722,0.318,0.842,145.839,12
SWEET ★ HONEY ★ BUCKIIN',"Beyoncé, Shaboozey",46,US,2024-03-31,True,296185,0.73,0.639,-8.358,0.185,0.208,0.00041,0.337,124.014,10
Lovin On Me,Jack Harlow,47,US,2024-03-31,True,138411,0.943,0.558,-4.911,0.0568,0.0026,2.19e-06,0.606,104.983,8
We Don't Trust You,"Future, Metro Boomin",48,US,2024-03-31,True,226213,0.779,0.508,-7.169,0.271,0.478,0.000439,0.346,124.091,6
Young Metro,"Future, Metro Boomin, The Weeknd",49,US,2024-03-31,True,205346,0.716,0.664,-7.297,0.0571,0.11,0.0,0.209,112.054,4
ONE CALL,Rich Amiri,50,US,2024-03-31,True,121399,0.65,0.539,-7.281,0.0561,0.00617,2.67e-05,0.253,158.105,2
Like That,"Future, Metro Boomin, Kendrick Lamar",1,US,2024-03-30,True,267706,0.814,0.676,-4.67,0.231,0.00709,1.28e-05,0.312,162.012,100
Too Sweet,Hozier,2,US,2024-03-30,False,251424,0.741,0.62,-5.505,0.0412,0.0295,0.000809,0.934,117.038,98
JOLENE,Beyoncé,3,US,2024-03-30,False,189638,0.57,0.816,-5.378,0.153,0.574,0.0,0.844,106.152,96
II MOST WANTED,"Beyoncé, Miley Cyrus",4,US,2024-03-30,False,208521,0.533,0.355,-6.132,0.0289,0.497,0.0,0.256,137.986,94
TEXAS HOLD 'EM,Beyoncé,5,US,2024-03-30,True,233456,0.727,0.711,-6.549,0.078,0.582,0.0,0.375,110.012,92
AMERIICAN REQUIEM,Beyoncé,6,US,2024-03-30,False,325037,0.374,0.515,-6.482,0.0363,0.0963,0.0,0.0568,93.769,90
BLACKBIIRD,"Beyoncé, Tanner Adell, Brittney Spencer, Tiera Kennedy, Reyna Roberts",7,US,2024-03-30,False,131949,0.476,0.192,-12.553,0.0269,0.716,0.0,0.201,93.709,88
BODYGUARD,Beyoncé,8,US,2024-03-30,True,240254,0.726,0.779,-5.432,0.0551,0.0137,0.000235,0.539,119.031,86
CARNIVAL,"¥$, Kanye West, Ty Dolla $ign, Rich The Kid, Playboi Carti",9,US,2024-03-30,True,264324,0.594,0.811,-5.746,0.159,0.189,0.0,0.311,148.144,84
LEVII'S JEANS,"Beyoncé, Post Malone",10,US,2024-03-30,True,257699,0.755,0.43,-7.482,0.0359,0.302,2.71e-06,0.325,115.964,82
we can't be friends (wait for your love),Ariana Grande,11,US,2024-03-30,False,228639,0.645,0.663,-8.305,0.0447,0.0657,3.18e-05,0.287,115.83,80
Beautiful Things,Benson Boone,12,US,2024-03-30,False,180304,0.472,0.471,-5.692,0.0603,0.151,0.0,0.219,105.029,78
DAUGHTER,Beyoncé,13,US,2024-03-30,False,203851,0.372,0.448,-10.04,0.0366,0.789,0.0,0.386,114.404,76
PROTECTOR,"Beyoncé, Rumi Carter",14,US,2024-03-30,False,184399,0.377,0.33,-9.476,0.0525,0.861,0.0,0.574,84.624,74
SPAGHETTII,"Beyoncé, Linda Martell, Shaboozey",15,US,2024-03-30,True,158477,0.504,0.624,-7.444,0.428,0.476,0.0,0.333,94.522,72
16 CARRIAGES,Beyoncé,16,US,2024-03-30,False,227250,0.525,0.456,-7.042,0.0798,0.382,0.0,0.342,126.691,70
SMOKE HOUR ★ WILLIE NELSON,"Beyoncé, Willie Nelson",17,US,2024-03-30,False,50721,0.739,0.406,-15.215,0.921,0.963,0.000753,0.82,71.653,68
Type Shit,"Future, Metro Boomin, Travis Scott, Playboi Carti",18,US,2024-03-30,True,228266,0.64,0.552,-5.679,0.129,0.0215,0.0,0.112,144.941,66
End of Beginning,Djo,19,US,2024-03-30,False,159245,0.689,0.454,-7.643,0.0584,0.0351,0.00259,0.912,159.982,64
MY ROSE,Beyoncé,20,US,2024-03-30,False,53442,0.384,0.177,-11.755,0.0418,0.771,0.0,0.59,175.953,62
YA YA,Beyoncé,21,US,2024-03-30,True,274766,0.617,0.904,-5.371,0.341,0.317,0.0,0.764,151.926,60
ALLIIGATOR TEARS,Beyoncé,22,US,2024-03-30,False,179397,0.64,0.646,-9.665,0.0775,0.203,0.0,0.681,74.36,58
i like the way you kiss me,Artemas,23,US,2024-03-30,False,142514,0.599,0.946,-4.263,0.0447,0.000938,0.0106,0.747,151.647,56
JUST FOR FUN,"Beyoncé, Willie Jones",24,US,2024-03-30,False,204487,0.466,0.434,-8.559,0.0382,0.549,1.3e-05,0.127,72.403,54
Cinderella,"Future, Metro Boomin, Travis Scott",25,US,2024-03-30,True,169840,0.876,0.412,-7.74,0.0748,0.431,0.0,0.15,130.052,52
I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves",26,US,2024-03-30,False,227195,0.429,0.453,-7.746,0.0459,0.554,2e-06,0.155,77.639,50
FLAMENCO,Beyoncé,27,US,2024-03-30,False,100364,0.498,0.351,-9.248,0.0274,0.764,1.5e-06,0.492,105.024,48
RIIVERDANCE,Beyoncé,28,US,2024-03-30,True,251986,0.699,0.791,-8.527,0.186,0.456,0.0,0.43,119.997,46
Stick Season,Noah Kahan,29,US,2024-03-30,False,182346,0.662,0.488,-6.894,0.0682,0.782,0.0,0.817,117.913,44
Whatever She Wants,Bryson Tiller,30,US,2024-03-30,True,161342,0.82,0.487,-7.358,0.0959,0.102,0.0,0.431,96.028,42
DESERT EAGLE,Beyoncé,31,US,2024-03-30,False,72448,0.691,0.489,-8.461,0.0539,0.645,1.61e-06,0.662,85.032,40
OH LOUISIANA,Beyoncé,32,US,2024-03-30,False,52195,0.512,0.377,-14.202,0.0449,0.722,0.318,0.842,145.839,38
TYRANT,"Beyoncé, Dolly Parton",33,US,2024-03-30,False,250725,0.751,0.648,-4.21,0.183,0.083,0.0,0.813,126.032,36
Lose Control,Teddy Swims,34,US,2024-03-30,False,210688,0.561,0.604,-4.409,0.0337,0.199,1.9e-05,0.242,159.92,34
redrum,21 Savage,35,US,2024-03-30,True,270697,0.624,0.74,-8.445,0.0481,0.00529,0.000224,0.246,172.089,32
II HANDS II HEAVEN,Beyoncé,36,US,2024-03-30,False,341312,0.674,0.602,-7.866,0.224,0.539,1.69e-06,0.533,123.945,30
SWEET ★ HONEY ★ BUCKIIN',"Beyoncé, Shaboozey",37,US,2024-03-30,True,296185,0.73,0.639,-8.358,0.185,0.208,0.00041,0.337,124.014,28
obsessed,Olivia Rodrigo,38,US,2024-03-30,True,170541,0.683,0.587,-5.094,0.0915,0.0219,0.0,0.697,119.985,26
Saturn,SZA,39,US,2024-03-30,False,186191,0.411,0.619,-6.834,0.0368,0.62,0.0,0.337,177.937,24
greedy,Tate McRae,40,US,2024-03-30,True,131872,0.75,0.733,-3.18,0.0319,0.256,0.0,0.844,111.018,22
We Don't Trust You,"Future, Metro Boomin",41,US,2024-03-30,True,226213,0.779,0.508,-7.169,0.271,0.478,0.000439,0.346,124.091,20
Young Metro,"Future, Metro Boomin, The Weeknd",42,US,2024-03-30,True,205346,0.716,0.664,-7.297,0.0571,0.11,0.0,0.209,112.054,18
Scared To Start,Michael Marcagi,43,US,2024-03-30,False,159636,0.527,0.551,-11.258,0.0345,0.384,2.75e-06,0.443,148.035,16
FE!N (feat. Playboi Carti),"Travis Scott, Playboi Carti",44,US,2024-03-30,True,191700,0.569,0.882,-2.777,0.06,0.0316,0.0,0.201,148.038,14
Cruel Summer,Taylor Swift,45,US,2024-03-30,False,178426,0.552,0.702,-5.707,0.157,0.117,2.06e-05,0.564,169.994,12
Something in the Orange,Zach Bryan,46,US,2024-03-30,False,228013,0.369,0.192,-12.151,0.04,0.555,8.35e-06,0.148,175.212,10
